Date,gold,silver,sp500,dxy,ust10y_change
2006-11-13,-0.004812377767142642,-0.008285977042592596,0.0025458329201797896,0.003638259420024699,0.01900005340576172
2006-11-14,-0.009045410728369502,-0.006553279408315104,0.006336282710039514,-0.001406831974766386,-0.037000179290771484
2006-11-15,0.0034016244413848868,0.006786553867970025,0.0024015981817582426,0.0011724526788068354,0.04699993133544922
2006-11-16,-0.008607422572897042,-0.008431606006165276,0.0022816083299046206,0.00187314109485325,0.04000043869018555
2006-11-17,0.007636683557831217,0.0007053430681621507,0.001028177162961429,-0.0015215927478160099,-0.048000335693359375
2006-11-20,-0.0001618506129790338,-0.004633092867082183,-0.0004996617758049194,0.0005854607825203352,-0.012000083923339844
2006-11-21,0.008061959117047567,0.025258759876273913,0.0016480939092360738,-0.002109461808364503,-0.01699972152709961
2006-11-22,0.0036867805067237296,0.00023023131982373156,0.002335368784049262,-0.006945655564170075,-0.010000228881835938
2006-11-24,0.015873349156290163,0.02859068253900738,-0.0036622353406025425,-0.011166692869812707,-0.019999980926513672
2006-11-27,0.003144668656543143,0.00624395348752283,-0.013647789970175506,-0.0023920229893989735,-0.009999752044677734
2006-11-28,-0.0020429184074974753,0.017555287207572174,0.0034384721766224924,-0.0035988888359461597,-0.029000282287597656
2006-11-29,-0.006470469176144637,-0.012160457956214277,0.00915949981987441,0.002760318042213099,0.012000083923339844
2006-11-30,0.019287145099564598,0.029054961351247927,0.0008214137907016746,-0.006251574466544778,-0.06299972534179688
2006-12-01,-0.004201961494731662,-0.0007161948790511069,-0.0028026958176261096,-0.00532038507672021,-0.03299999237060547
2006-12-04,0.0,0.009057570323399447,0.008845949539756107,0.00012116756712379449,0.007999897003173828
2006-12-05,-0.004846431174560282,-0.019283064296727447,0.003994519694966535,-0.00048503598362724967,0.008999824523925781
2006-12-06,-0.017708016022004534,-0.017965888382174826,-0.0013155652358048573,0.0038736243477615106,0.03900003433227539
2006-12-07,0.0006378714314723856,0.023019663897218684,-0.003978450122078702,0.0003624619082591044,0.0019998550415039062
2006-12-08,-0.010899295456230593,-0.014946180752417344,0.0018103015833673987,0.006380552119458548,0.069000244140625
2006-12-11,0.008345425777865432,0.009819993498812228,0.0022672409790369433,-0.0025232705331030697,-0.032000064849853516
2006-12-12,-0.0007994122577706783,-0.00014477016760185493,-0.0010479222212118867,-0.0018062684457691922,-0.028999805450439453
2006-12-13,-0.0006400146702843091,-0.004571333721205261,0.0011681676879644158,0.0,0.08599996566772461
2006-12-14,-0.005778517118766663,-0.002402884060110281,0.008651922436740064,0.008162334285284888,0.017999649047851562
2006-12-15,-0.018194116912789278,-0.06801961298061864,0.0011217745187634652,0.0048893548592925965,0.0020003318786621094
2006-12-18,0.0006555378016999935,-0.029136733217089258,-0.003235568496471714,-0.0009520853042965858,-0.010000228881835938
2006-12-19,0.012373950143335283,0.016177591163056858,0.002155924984594354,-0.006211251035306687,0.012000083923339844
2006-12-20,-0.0029168762837298865,-0.015133668596957141,-0.0014180155098076032,0.0007186197474050563,-0.004000186920166016
2006-12-21,-0.0039024092413447,-0.008867422458638984,-0.0036807171642770386,0.0005985164204489139,-0.046000003814697266
2006-12-22,0.004389187767752673,0.019167302822692047,-0.005330432553268684,0.0044176866289733245,0.07500028610229492
2006-12-26,0.005338490612910114,0.002697161469489946,0.004342830626287104,0.0015474945266058474,-0.020999908447265625
2006-12-27,0.0038647661146999175,0.012360869800710793,0.0069907810992623325,-0.0015474945266058173,0.05099964141845792
2006-12-28,0.01086967687656617,0.0017199842404160342,-0.0014798765426649958,-0.0014306481345010373,0.03600025177001864
2006-12-29,0.004916314035106273,0.004831325050482304,-0.004523302629615828,-0.0011937266974971208,0.019999980926513672
2007-01-03,-0.014822174634752269,-0.02407485563825982,-0.0011993886425253535,0.002386030110409762,-0.046000003814697266
2007-01-04,-0.010167073004530057,0.0017503634998388522,0.0012275324972152997,0.004755138904803439,-0.046000003814697266
2007-01-05,-0.02429939556012064,-0.03272356057283187,-0.006103167832470129,0.0036697000542191644,0.0279998779296875
2007-01-08,0.005138865501529681,0.0035256233125142912,0.0022178570774974288,-0.0003545326522301754,0.01399993896484375
2007-01-09,0.006099070055031333,0.016800279386311207,-0.0005168094993646467,0.0016534714133952745,-0.0039997100830078125
2007-01-10,-0.004281928882199728,-0.004193896386036773,0.001938471807337008,0.004004291864421493,0.026000022888183594
2007-01-11,0.0006599722253165242,-0.006730770473509827,0.006319861629223327,0.002699640448947708,0.05499982833862305
2007-01-12,0.02508270112828025,0.039095507581075585,0.004841427093058067,-0.003287531260993552,0.03399991989135742
2007-01-16,-0.003222122156554715,-0.018798430533670106,0.0008174608723255756,0.00023523368224150328,-0.019999980926513672
2007-01-17,0.010753625266441386,0.01542818262484837,-0.0008943374184001605,-0.0008233805345003169,0.03600025177002042
2007-01-18,-0.006084903884278258,-0.010655629858676702,-0.002975161375757787,-0.0008240590487187069,-0.03600025177002042
2007-01-19,0.011815588337062208,0.015667714574360263,0.002891281554245473,-0.0005890681739453507,0.021999835968017578
2007-01-22,-0.004454330886639369,0.005686477359566966,-0.005291886366783456,0.0018836364799653892,-0.01399993896484375
2007-01-23,0.023790048029069068,0.02871230514455972,0.0035357071117870357,-0.004125157418190462,0.04500007629394531
2007-01-24,0.0015556703524108786,-0.003326507394664246,0.00846553642839807,0.0031838275994331947,0.006000041961669922
2007-01-25,-0.0042060078166053835,0.0033265073946641996,-0.01133378773070705,0.001999391032355488,0.057000160217285156
2007-01-26,0.0017156771582206524,0.00796876491924352,-0.0012086595354295969,0.001995401443277508,0.012000083923339844
2007-01-29,-0.006252915722453849,-0.017143438738309588,-0.0010975508115664014,-0.0021129284545669566,0.013000011444091797
2007-01-30,0.007031840163978631,0.015119717029350914,0.005755498607645567,-0.0008228966073516984,-0.017000198364257812
2007-01-31,0.009453779761331271,0.014007063034928543,0.006571245841597129,-0.004951650891440402,-0.048999786376953125
2007-02-01,0.005997701647027386,0.006563184977168333,0.005339451523831852,0.00023631107789977545,0.010999679565429688
2007-02-02,-0.014517667198963751,-0.015779810029220385,0.0016930162521957197,0.003891765489633679,-0.009999752044677734
2007-02-05,0.0004665803047738857,0.003428965499773044,-0.0009670748024880951,0.0014114651359527655,-0.01900005340576172
2007-02-06,0.007436182408872659,0.012718297378564414,0.0006977639370160676,-0.0035323603275893463,-0.043000221252441406
2007-02-07,-0.00247262781476593,-0.0015441680267293293,0.0013940689469243953,-0.00035390526545141845,-0.019999980926513672
2007-02-08,0.01367673153177363,0.01170544137423612,-0.0011799630061502266,-0.0005901806327500387,-0.014999866485595703
2007-02-09,0.009115926182613185,0.0041371978125133504,-0.007102376113371196,0.0020051407160004476,0.053999900817871094
2007-02-12,-0.006829142171961048,-0.015401164871496491,-0.0032667120978962082,0.0032937186847804235,0.019999980926513672
2007-02-13,0.0025853284272528386,0.015038929597489243,0.0075687747329175785,-0.004944655199032855,0.010000228881835938
2007-02-14,0.008017687793249467,0.015886519769331277,0.0076150120631249705,-0.006274884825431703,-0.0840001106262207
2007-02-15,0.0006025141558484927,-0.005004703986913881,0.001037055499453231,-0.0022590201990824194,-0.024000167846679688
2007-02-16,-0.0007532281767395391,-0.0036620614645638937,-0.0008721613605295131,0.0009517454898826149,-0.015999794006347656
2007-02-20,-0.01594934798707457,-0.008017092602536509,0.002840277783407165,0.0011885680534138789,-0.010000228881835938
2007-02-21,0.030757753667661307,0.028170880808748817,-0.0014054379715543585,0.00023748982160569243,0.012000083923339844
2007-02-22,-0.002973934507727785,7.052799485283357e-05,-0.0008579243533695572,0.0013054130038491363,0.03800010681152344
2007-02-23,0.008452629597989566,0.023892715613986357,-0.0035700389567874836,-0.0029692996566093454,-0.05200004577636719
2007-02-26,0.005595615458346798,0.011701675198291564,-0.0012548932397342684,-0.00166665978637422,-0.04699993133544922
2007-02-27,-0.040301982788906086,-0.04594034918468542,-0.035342660843100726,-0.005375999309382855,-0.11800003051757812
2007-02-28,0.016225993082467267,0.006107137562377954,0.005545484952734019,0.0010774779401780063,0.037000179290771484
2007-03-01,-0.009977462163909176,-0.042298012365729665,-0.0025978059773005212,0.0013154036019444944,0.006000041961669922
2007-03-02,-0.03258221712050644,-0.05012781540794953,-0.011468261829749615,0.0007167311171705935,-0.0410003662109375
2007-03-05,-0.012318519369876343,-0.025879485153767784,-0.009452209514841423,0.004884203688938356,0.0030002593994140625
2007-03-06,0.019201112459463956,0.027276214559902215,0.015374780717887004,-0.0009511572524744114,0.009999752044678623
2007-03-07,0.002335563857059509,0.00031010313136935,-0.002468314486799026,-0.0034554805686372943,-0.030999660491944248
2007-03-08,0.002795471555182954,0.001162141797779384,0.0071013477307829646,0.003812247886728359,0.01199960708618164
2007-03-09,-0.003573426484667515,-0.004656618486032597,0.0006773922729208479,0.0016632936315817935,0.08000040054321289
2007-03-12,0.0018660049578603111,0.007054062676460227,0.0026766986224967043,-0.004521093446021602,-0.03600025177001953
2007-03-13,-0.010149224534042496,-0.01997261912496233,-0.02057857550740609,-0.0015513727121337923,-0.05800008773803711
2007-03-14,0.0034466179547404147,0.00870901620240349,0.0066688801649587605,-0.0014342388467538164,0.026999950408935547
2007-03-15,0.0006254052126911442,0.01010424557147828,0.0036769799595125943,0.0008368665016015654,0.01399993896484375
2007-03-16,0.00995347553336337,0.01237384678823079,-0.003835655701215665,-0.005392103872331605,0.009000301361083984
2007-03-19,0.0018552126010832166,0.0008398305279705986,0.01083556904272735,0.0019204906884329371,0.026000022888183594
2007-03-20,0.008153245714605661,0.011684524765058105,0.0063134819115044745,-0.0033633518708168883,-0.024000167846679688
2007-03-21,0.008391277663042266,0.004740929686432975,0.016936643202980273,-0.0040994025689026735,-0.028999805450439453
2007-03-22,-0.0009119556454928486,0.005166827555489687,-0.00034848304730820604,0.00385867726294777,0.0710000991821289
2007-03-23,-0.009319456241314986,-0.020143278602235797,0.0010937916027600407,0.002284096046014383,0.023999691009521484
2007-03-26,0.0105351737556021,0.015876952695498308,0.000967434525865559,-0.0024043886013267396,-0.026000022888183594
2007-03-27,-0.002128621706794342,-0.0110114929949605,-0.006203560368758968,-0.0008429128460082792,0.02500009536743164
2007-03-28,0.005313198131411976,0.010711439721448987,-0.007997684815493823,0.0002408653704267127,0.007999897003173828
2007-03-29,-0.006074453180646416,-0.005567718784278349,0.0037327485166896573,0.0007223400308937697,0.012000083923339844
2007-03-30,0.0013699117494945744,0.0073668322809664144,-0.0011746852375143864,-0.00192743145984787,0.015999794006347656
2007-04-02,0.0016718692763152765,-0.008272635801833223,0.002593696866817386,-0.0007237341388211263,-0.005999565124511719
2007-04-03,-0.00030371572256647657,0.007223558247041756,0.009237307072510437,0.0033730759856439724,0.021999835968017578
2007-04-04,0.014777044100175683,0.0176127252512631,0.0011121987409165861,-0.0022876711043519154,-0.012000083923338956
2007-04-05,0.0007481567258945134,0.006241991202678586,0.00304531397039247,-0.003380814380888766,0.02199983596801669
2007-04-09,-0.004947934715117107,0.0029239759395990506,0.0005885503670995764,0.005066944994827259,0.0710000991821289
2007-04-10,0.009424931331835548,0.010744968109532594,0.0026132260269691302,-0.004825118371342547,-0.020999908447265625
2007-04-11,-0.0011919224858818033,-0.0053580177130910555,-0.006594524912466886,-0.00036280801247746643,0.014999866485595703
2007-04-12,-0.0013426416202099607,0.0026825973964795607,0.0061871166861128075,-0.003635430818019042,-0.0019998550415039062
2007-04-13,0.012608614870701874,0.0128774056122535,0.0034819311653259176,-0.0029180019873878446,0.024000167846679688
2007-04-16,0.008220909434594505,-0.0007150682555199956,0.010598542873156813,-0.0007307863870764431,-0.026000022888183594
2007-04-17,-0.0058651417605689645,-0.010209251482738328,0.0021430131114731073,-0.0029285910075234505,-0.04699993133544922
2007-04-18,0.005572638868595165,0.0030305107449384522,0.0006929527910064429,-0.0011004949139407849,-0.03400039672851474
2007-04-19,-0.012508418534408147,-0.02339842871814693,-0.0012027736577713097,-0.0012241215361642654,0.01600027084350497
2007-04-20,0.017177229296498005,0.022749816076562197,0.009218086660297053,0.0,0.0019998550415039062
2007-04-23,-0.006425180032736332,0.0042444590174264,-0.002306644470370378,0.0012241215361641737,-0.021999835968017578
2007-04-24,-0.0077947119837775795,-0.015919313342880458,-0.0003512055496236482,-0.002327085512729406,-0.0279998779296875
2007-04-25,0.0023594765329765753,0.002622397433778296,0.010088033702708324,-0.001472607262198081,0.023999691009521484
2007-04-26,-0.015138262183911516,-0.035995891771631025,-0.0007827245066179984,0.003922050550615748,0.03800010681152344
2007-04-27,0.010265578663396079,0.0171225602240026,-0.00012050497563288578,-0.0026947740749846114,0.01399993896484375
2007-04-30,-0.006981108812969409,-0.0114824017481496,-0.007861748709062836,-0.0009817381221923268,-0.06799983978271484
2007-05-01,-0.005979893737274426,-0.011084856111531257,0.0026476879873137942,0.0018399456903787736,0.012000083923339844
2007-05-02,-0.00044992543576865114,-0.0013657828349118923,0.006451588538502732,0.0017142087311097284,0.0039997100830078125
