Date,gold,silver,sp500,dxy,ust10y_yield
2000-02-24,,,1353.4300537109375,104.01000213623047,6.3460001945495605
2000-02-25,,,1333.3599853515625,105.26000213623047,6.341000080108643
2000-02-28,,,1348.050048828125,105.2699966430664,6.414000034332275
2000-02-29,,,1366.4200439453125,105.91999816894531,6.408999919891357
2000-03-01,,,1379.18994140625,104.88999938964844,6.379000186920166
2000-03-02,,,1381.760009765625,105.6500015258789,6.395999908447266
2000-03-03,,,1409.1700439453125,106.0,6.370999813079834
2000-03-06,,,1391.280029296875,106.16000366210938,6.408999919891357
2000-03-07,,,1355.6199951171875,106.08999633789062,6.382999897003174
2000-03-08,,,1366.699951171875,105.93000030517578,6.375
2000-03-09,,,1401.68994140625,105.37000274658203,6.341000080108643
2000-03-10,,,1395.0699462890625,105.70999908447266,6.38700008392334
2000-03-13,,,1383.6199951171875,105.5,6.361999988555908
2000-03-14,,,1359.1500244140625,105.30000305175781,6.297999858856201
2000-03-15,,,1392.1400146484375,105.37999725341797,6.276000022888184
2000-03-16,,,1458.469970703125,105.18000030517578,6.23799991607666
2000-03-17,,,1464.469970703125,105.19999694824219,6.188000202178955
2000-03-20,,,1456.6300048828125,105.1500015258789,6.171000003814697
2000-03-21,,,1493.8699951171875,105.80999755859375,6.13700008392334
2000-03-22,,,1500.6400146484375,106.04000091552734,6.119999885559082
2000-03-23,,,1527.3499755859375,105.2300033569336,6.070000171661377
2000-03-24,,,1527.4599609375,104.7699966430664,6.173999786376953
2000-03-27,,,1523.8599853515625,105.44999694824219,6.195000171661377
2000-03-28,,,1507.72998046875,105.52999877929688,6.170000076293945
2000-03-29,,,1508.52001953125,106.25,6.14900016784668
2000-03-30,,,1487.9200439453125,105.47000122070312,6.065000057220459
2000-03-31,,,1498.5799560546875,105.44000244140625,6.0229997634887695
2000-04-03,,,1505.969970703125,105.54000091552734,5.986000061035156
2000-04-04,,,1494.72998046875,105.16999816894531,5.841000080108643
2000-04-05,,,1487.3699951171875,105.29000091552734,5.881999969482422
2000-04-06,,,1501.3399658203125,105.5199966430664,5.914999961853027
2000-04-07,,,1516.3499755859375,105.97000122070312,5.848999977111816
2000-04-10,,,1504.4599609375,105.68000030517578,5.791999816894531
2000-04-11,,,1500.5899658203125,105.94000244140625,5.876999855041504
2000-04-12,,,1467.1700439453125,105.95999908447266,5.9679999351501465
2000-04-13,,,1440.510009765625,106.13999938964844,5.914000034332275
2000-04-14,,,1356.56005859375,105.75,5.885000228881836
2000-04-17,,,1401.43994140625,106.12999725341797,5.992000102996826
2000-04-18,,,1441.6099853515625,106.62999725341797,6.046000003814697
2000-04-19,,,1427.469970703125,107.12999725341797,5.974999904632568
2000-04-20,,,1434.5400390625,107.44999694824219,5.98799991607666
2000-04-24,,,1429.8599853515625,107.27999877929688,5.986999988555908
2000-04-25,,,1477.43994140625,108.69000244140625,6.117000102996826
2000-04-26,,,1460.989990234375,108.55000305175781,6.130000114440918
2000-04-27,,,1464.9200439453125,109.56999969482422,6.235000133514404
2000-04-28,,,1452.4300537109375,110.13999938964844,6.214000225067139
2000-05-01,,,1468.25,109.62999725341797,6.255000114440918
2000-05-02,,,1446.2900390625,110.26000213623047,6.311999797821045
2000-05-03,,,1415.0999755859375,111.26000213623047,6.4029998779296875
2000-05-04,,,1409.5699462890625,111.80000305175781,6.446000099182129
2000-05-05,,,1432.6300048828125,111.30999755859375,6.506999969482422
2000-05-08,,,1424.1700439453125,111.44999694824219,6.559999942779541
2000-05-09,,,1412.1400146484375,110.75,6.52400016784668
2000-05-10,,,1383.050048828125,110.80000305175781,6.436999797821045
2000-05-11,,,1407.81005859375,111.5199966430664,6.4070000648498535
2000-05-12,,,1420.9599609375,109.9000015258789,6.498000144958496
2000-05-15,,,1452.3599853515625,110.55999755859375,6.459000110626221
2000-05-16,,,1466.0400390625,111.30999755859375,6.4019999504089355
2000-05-17,,,1447.800048828125,112.0999984741211,6.4629998207092285
2000-05-18,,,1437.2099609375,112.20999908447266,6.546000003814697
2000-05-19,,,1406.949951171875,111.47000122070312,6.511000156402588
2000-05-22,,,1400.719970703125,111.05999755859375,6.420000076293945
2000-05-23,,,1373.8599853515625,111.13999938964844,6.446000099182129
2000-05-24,,,1399.050048828125,111.22000122070312,6.459000110626221
2000-05-25,,,1381.52001953125,110.75,6.372000217437744
2000-05-26,,,1378.02001953125,109.12000274658203,6.320000171661377
2000-05-30,,,1422.449951171875,108.93000030517578,6.367000102996826
2000-05-31,,,1420.5999755859375,108.73999786376953,6.284999847412109
2000-06-01,,,1448.81005859375,109.05000305175781,6.195000171661377
2000-06-02,,,1477.260009765625,108.12000274658203,6.1479997634887695
2000-06-05,,,1467.6300048828125,107.45999908447266,6.10099983215332
2000-06-06,,,1457.8399658203125,106.58999633789062,6.126999855041504
2000-06-07,,,1471.3599853515625,106.18000030517578,6.113999843597412
2000-06-08,,,1461.6700439453125,106.70999908447266,6.105000019073486
2000-06-09,,,1456.949951171875,106.98999786376953,6.11299991607666
2000-06-12,,,1446.0,106.97000122070312,6.074999809265137
2000-06-13,,,1469.43994140625,106.4000015258789,6.10099983215332
2000-06-14,,,1470.5400390625,106.45999908447266,6.040999889373779
2000-06-15,,,1478.72998046875,106.87999725341797,6.0370001792907715
2000-06-16,,,1464.4599609375,105.95999908447266,5.968999862670898
2000-06-19,,,1486.0,106.33000183105469,5.989999771118164
2000-06-20,,,1475.949951171875,106.33000183105469,6.014999866485596
2000-06-21,,,1479.1300048828125,107.43000030517578,6.0960001945495605
2000-06-22,,,1452.1800537109375,107.70999908447266,6.11299991607666
2000-06-23,,,1441.47998046875,108.01000213623047,6.177000045776367
2000-06-26,,,1455.31005859375,108.11000061035156,6.09499979019165
2000-06-27,,,1450.550048828125,107.36000061035156,6.078000068664551
2000-06-28,,,1454.8199462890625,107.5999984741211,6.104000091552734
2000-06-29,,,1442.3900146484375,106.83999633789062,6.031000137329102
2000-06-30,,,1454.5999755859375,106.83999633789062,6.01800012588501
2000-07-03,,,1469.5400390625,107.05999755859375,5.980000019073486
2000-07-04,,,,107.29000091552734,
2000-07-05,,,1446.22998046875,107.12000274658203,5.97599983215332
2000-07-06,,,1456.6700439453125,107.37000274658203,6.031000137329102
2000-07-07,,,1478.9000244140625,107.6500015258789,5.997000217437744
2000-07-10,,,1475.6199951171875,107.01000213623047,6.026000022888184
2000-07-11,,,1480.8800048828125,107.13999938964844,6.047999858856201
2000-07-12,,,1492.9200439453125,108.12000274658203,6.077000141143799
2000-07-13,,,1495.8399658203125,108.54000091552734,5.992000102996826
2000-07-14,,,1509.97998046875,108.44999694824219,6.093999862670898
2000-07-17,,,1510.489990234375,108.69999694824219,6.145999908447266
2000-07-18,,,1493.739990234375,109.37999725341797,6.140999794006348
2000-07-19,,,1481.9599609375,109.58999633789062,6.150000095367432
2000-07-20,,,1495.5699462890625,108.61000061035156,6.013000011444092
2000-07-21,,,1480.18994140625,108.41999816894531,6.0
2000-07-24,,,1464.2900390625,108.69000244140625,6.025000095367432
2000-07-25,,,1474.469970703125,108.37999725341797,6.020999908447266
2000-07-26,,,1452.4200439453125,108.11000061035156,6.020999908447266
2000-07-27,,,1449.6199951171875,108.88999938964844,6.0
2000-07-28,,,1419.8900146484375,109.73999786376953,6.025000095367432
2000-07-31,,,1430.8299560546875,109.56999969482422,6.0289998054504395
2000-08-01,,,1438.0999755859375,110.05000305175781,5.991000175476074
2000-08-02,,,1438.699951171875,110.66999816894531,5.968999862670898
2000-08-03,,,1452.56005859375,110.9800033569336,5.943999767303467
2000-08-04,,,1462.9300537109375,110.8499984741211,5.901000022888184
2000-08-07,,,1479.3199462890625,110.80000305175781,5.947999954223633
2000-08-08,,,1482.800048828125,111.31999969482422,5.914000034332275
2000-08-09,,,1472.8699951171875,111.44000244140625,5.908999919891357
2000-08-10,,,1460.25,110.9000015258789,5.75
2000-08-11,,,1471.8399658203125,111.20999908447266,5.7870001792907715
2000-08-14,,,1491.56005859375,111.08000183105469,5.770999908447266
2000-08-15,,,1484.4300537109375,110.51000213623047,5.800000190734863
2000-08-16,,,1479.8499755859375,110.26000213623047,5.816999912261963
2000-08-17,,,1496.0699462890625,110.11000061035156,5.803999900817871
2000-08-18,,,1491.719970703125,111.01000213623047,5.765999794006348
2000-08-21,,,1499.47998046875,111.45999908447266,5.770999908447266
2000-08-22,,,1498.1300048828125,111.79000091552734,5.76200008392334
2000-08-23,,,1505.969970703125,111.41999816894531,5.724999904632568
2000-08-24,,,1508.31005859375,111.2300033569336,5.716000080108643
2000-08-25,,,1506.449951171875,111.3499984741211,5.7210001945495605
2000-08-28,,,1514.0899658203125,111.45999908447266,5.765999794006348
2000-08-29,,,1509.8399658203125,112.19999694824219,5.808000087738037
2000-08-30,,,1502.5899658203125,112.13999938964844,5.800000190734863
2000-08-31,,,1517.6800537109375,112.5999984741211,5.729000091552734
2000-09-01,,,1520.77001953125,111.41999816894531,5.675000190734863
2000-09-05,,,1507.0799560546875,112.41000366210938,5.683000087738037
2000-09-06,,,1492.25,114.12000274658203,5.711999893188477
2000-09-07,,,1502.510009765625,113.6500015258789,5.749000072479248
2000-09-08,,,1494.5,114.33999633789062,5.723999977111816
2000-09-11,,,1489.260009765625,115.37000274658203,5.757999897003174
2000-09-12,,,1481.989990234375,115.16999816894531,5.769999980926514
2000-09-13,,,1484.9100341796875,115.33999633789062,5.728000164031982
2000-09-14,,,1480.8699951171875,115.16000366210938,5.77400016784668
2000-09-15,,,1465.81005859375,115.94000244140625,5.833000183105469
2000-09-18,,,1444.510009765625,116.0,5.870999813079834
2000-09-19,,,1459.9000244140625,116.11000061035156,5.849999904632568
2000-09-20,,,1451.3399658203125,116.41000366210938,5.892000198364258
2000-09-21,,,1449.050048828125,115.2699966430664,5.870999813079834
2000-09-22,,,1448.719970703125,113.55999755859375,5.828999996185303
2000-09-25,,,1439.030029296875,114.05999755859375,5.833000183105469
2000-09-26,,,1427.2099609375,113.16000366210938,5.798999786376953
2000-09-27,,,1426.5699462890625,113.11000061035156,5.820000171661377
2000-09-28,,,1458.2900390625,113.30999755859375,5.811999797821045
2000-09-29,,,1436.510009765625,113.25,5.7779998779296875
2000-10-02,,,1436.22998046875,113.79000091552734,5.820000171661377
2000-10-03,,,1426.4599609375,114.22000122070312,5.867000102996826
2000-10-04,,,1434.3199462890625,114.16999816894531,5.892000198364258
2000-10-05,,,1436.280029296875,114.73999786376953,5.854000091552734
2000-10-06,,,1408.989990234375,114.8499984741211,5.815999984741211
2000-10-09,,,1402.030029296875,114.80999755859375,5.815999984741211
2000-10-10,,,1387.02001953125,114.36000061035156,5.795000076293945
2000-10-11,,,1364.5899658203125,114.48999786376953,5.769999980926514
2000-10-12,,,1329.780029296875,114.88999938964844,5.715000152587891
2000-10-13,,,1374.1700439453125,115.86000061035156,5.715000152587891
2000-10-16,,,1374.6199951171875,116.38999938964844,5.739999771118164
2000-10-17,,,1349.969970703125,115.88999938964844,5.664999961853027
2000-10-18,,,1342.1300048828125,117.33000183105469,5.6570000648498535
2000-10-19,,,1388.760009765625,116.94000244140625,5.6519999504089355
2000-10-20,,,1396.9300537109375,117.16000366210938,5.636000156402588
2000-10-23,,,1395.780029296875,117.54000091552734,5.581999778747559
2000-10-24,,,1398.1300048828125,117.41999816894531,5.623000144958496
2000-10-25,,,1364.9000244140625,118.48999786376953,5.685999870300293
2000-10-26,,,1364.43994140625,118.5,5.672999858856201
2000-10-27,,,1379.5799560546875,117.38999938964844,5.710999965667725
2000-10-30,,,1398.6600341796875,117.25,5.728000164031982
2000-10-31,,,1429.4000244140625,116.6500015258789,5.756999969482422
2000-11-01,,,1421.219970703125,115.55999755859375,5.736000061035156
2000-11-02,,,1428.3199462890625,115.61000061035156,5.739999771118164
2000-11-03,,,1426.68994140625,114.97000122070312,5.803999900817871
2000-11-06,,,1432.18994140625,115.69000244140625,5.855000019073486
2000-11-07,,,1431.8699951171875,115.5199966430664,5.859000205993652
2000-11-08,,,1409.280029296875,116.2300033569336,5.849999904632568
2000-11-09,,,1400.1400146484375,115.33999633789062,5.808000087738037
2000-11-10,,,1365.97998046875,115.79000091552734,5.795000076293945
2000-11-13,,,1351.260009765625,115.69999694824219,5.761000156402588
2000-11-14,,,1382.949951171875,116.22000122070312,5.74399995803833
2000-11-15,,,1389.81005859375,116.3499984741211,5.697999954223633
2000-11-16,,,1372.3199462890625,116.93000030517578,5.669000148773193
2000-11-17,,,1367.719970703125,117.30999755859375,5.693999767303467
2000-11-20,,,1342.6199951171875,117.3499984741211,5.664000034332275
2000-11-21,,,1347.3499755859375,117.94999694824219,5.659999847412109
2000-11-22,,,1322.3599853515625,117.8499984741211,5.5929999351501465
2000-11-23,,,,118.08999633789062,
2000-11-24,,,1341.77001953125,118.4800033569336,5.622000217437744
2000-11-27,,,1348.969970703125,117.0999984741211,5.625999927520752
2000-11-28,,,1336.0899658203125,116.58000183105469,5.589000225067139
2000-11-29,,,1341.9300537109375,116.61000061035156,5.543000221252441
2000-11-30,,,1314.949951171875,115.23999786376953,5.439000129699707
2000-12-01,,,1315.22998046875,114.7300033569336,5.513000011444092
2000-12-04,,,1324.969970703125,113.70999908447266,5.521999835968018
2000-12-05,,,1376.5400390625,114.47000122070312,5.429999828338623
2000-12-06,,,1351.4599609375,113.30999755859375,5.318999767303467
2000-12-07,,,1343.550048828125,113.54000091552734,5.298999786376953
2000-12-08,,,1369.8900146484375,114.05000305175781,5.343999862670898
2000-12-11,,,1380.199951171875,114.29000091552734,5.360000133514404
2000-12-12,,,1371.1800537109375,114.26000213623047,5.3429999351501465
2000-12-13,,,1359.989990234375,114.70999908447266,5.2779998779296875
2000-12-14,,,1340.9300537109375,113.37999725341797,5.2129998207092285
2000-12-15,,,1312.1500244140625,112.9000015258789,5.176000118255615
2000-12-18,,,1322.739990234375,113.06999969482422,5.156000137329102
2000-12-19,,,1305.5999755859375,113.20999908447266,5.184000015258789
2000-12-20,,,1264.739990234375,111.97000122070312,5.074999809265137
2000-12-21,,,1274.8599853515625,111.51000213623047,5.0229997634887695
2000-12-22,,,1305.949951171875,110.81999969482422,5.001999855041504
2000-12-26,,,1315.18994140625,110.30999755859375,5.021999835968018
2000-12-27,,,1328.9200439453125,110.31999969482422,5.085999965667725
2000-12-28,,,1334.219970703125,110.37999725341797,5.113999843597412
2000-12-29,,,1320.280029296875,109.55999755859375,5.110000133514404
2001-01-02,,,1283.27001953125,108.7699966430664,4.916999816894531
2001-01-03,,,1347.56005859375,110.16999816894531,5.0970001220703125
2001-01-04,,,1333.3399658203125,108.80999755859375,5.013000011444092
2001-01-05,,,1298.3499755859375,108.41999816894531,4.947999954223633
2001-01-08,,,1295.8599853515625,108.86000061035156,4.896999835968018
2001-01-09,,,1300.800048828125,109.5199966430664,4.964000225067139
2001-01-10,,,1313.27001953125,109.86000061035156,5.084000110626221
2001-01-11,,,1326.8199462890625,109.01000213623047,5.116000175476074
2001-01-12,,,1318.550048828125,109.36000061035156,5.230000019073486
2001-01-15,,,,109.97000122070312,
2001-01-16,,,1326.6500244140625,110.11000061035156,5.234000205993652
2001-01-17,,,1329.469970703125,110.80999755859375,5.156000137329102
2001-01-18,,,1347.969970703125,109.94000244140625,5.09499979019165
2001-01-19,,,1342.5400390625,110.66000366210938,5.173999786376953
2001-01-22,,,1342.9000244140625,110.23999786376953,5.2210001945495605
2001-01-23,,,1360.4000244140625,110.23999786376953,5.27400016784668
2001-01-24,,,1364.300048828125,111.68000030517578,5.302999973297119
2001-01-25,,,1357.510009765625,111.61000061035156,5.269999980926514
2001-01-26,,,1354.949951171875,111.45999908447266,5.252999782562256
2001-01-29,,,1364.1700439453125,111.7699966430664,5.295000076293945
2001-01-30,,,1373.72998046875,110.9800033569336,5.211999893188477
2001-01-31,,,1366.010009765625,110.5199966430664,5.178999900817871
2001-02-01,,,1373.469970703125,109.66000366210938,5.060999870300293
2001-02-02,,,1349.469970703125,110.31999969482422,5.138000011444092
2001-02-05,,,1354.31005859375,109.88999938964844,5.145999908447266
2001-02-06,,,1352.260009765625,110.7699966430664,5.195000171661377
2001-02-07,,,1340.8900146484375,110.88999938964844,5.178999900817871
2001-02-08,,,1332.530029296875,112.05999755859375,5.098999977111816
2001-02-09,,,1314.760009765625,111.5199966430664,5.015999794006348
2001-02-12,,,1330.31005859375,111.19000244140625,5.047999858856201
2001-02-13,,,1318.800048828125,111.95999908447266,5.067999839782715
2001-02-14,,,1315.9200439453125,112.04000091552734,5.105000019073486
2001-02-15,,,1326.6099853515625,113.19999694824219,5.177999973297119
2001-02-16,,,1301.530029296875,112.26000213623047,5.0929999351501465
2001-02-19,,,,111.91999816894531,
2001-02-20,,,1278.93994140625,112.81999969482422,5.0970001220703125
2001-02-21,,,1255.27001953125,113.12000274658203,5.129000186920166
2001-02-22,,,1252.8199462890625,113.33999633789062,5.1539998054504395
2001-02-23,,,1245.8599853515625,112.02999877929688,5.079999923706055
2001-02-26,,,1267.6500244140625,112.7699966430664,5.035999774932861
2001-02-27,,,1257.93994140625,112.33999633789062,4.955999851226807
2001-02-28,,,1239.93994140625,112.01000213623047,4.9079999923706055
2001-03-01,,,1241.22998046875,111.27999877929688,4.855999946594238
2001-03-02,,,1234.1800537109375,111.16999816894531,4.942999839782715
2001-03-05,,,1241.4100341796875,111.54000091552734,4.9629998207092285
2001-03-06,,,1253.800048828125,111.19999694824219,4.9710001945495605
2001-03-07,,,1261.8900146484375,111.83000183105469,4.919000148773193
2001-03-08,,,1264.739990234375,111.48999786376953,4.88700008392334
2001-03-09,,,1233.4200439453125,111.44000244140625,4.931000232696533
2001-03-12,,,1180.1600341796875,112.01000213623047,4.919000148773193
2001-03-13,,,1197.6600341796875,113.11000061035156,4.931000232696533
2001-03-14,,,1166.7099609375,113.69999694824219,4.85099983215332
2001-03-15,,,1173.56005859375,114.70999908447266,4.803999900817871
2001-03-16,,,1150.530029296875,115.31999969482422,4.751999855041504
2001-03-19,,,1170.81005859375,115.19999694824219,4.815000057220459
2001-03-20,,,1142.6199951171875,114.11000061035156,4.790999889373779
2001-03-21,,,1122.1400146484375,115.52999877929688,4.76800012588501
2001-03-22,,,1117.5799560546875,116.30000305175781,4.708000183105469
2001-03-23,,,1139.8299560546875,115.94000244140625,4.798999786376953
2001-03-26,,,1152.68994140625,115.20999908447266,4.8470001220703125
2001-03-27,,,1182.1700439453125,115.43000030517578,4.982999801635742
2001-03-28,,,1153.2900390625,116.01000213623047,4.9710001945495605
2001-03-29,,,1147.949951171875,116.5999984741211,4.9629998207092285
2001-03-30,,,1160.3299560546875,117.37000274658203,4.914999961853027
2001-04-02,,,1145.8699951171875,117.33999633789062,4.9710001945495605
2001-04-03,,,1106.4599609375,115.62999725341797,4.934999942779541
2001-04-04,,,1103.25,115.08000183105469,4.922999858856201
2001-04-05,,,1151.43994140625,115.47000122070312,4.9629998207092285
2001-04-06,,,1128.4300537109375,114.75,4.874000072479248
2001-04-09,,,1137.5899658203125,115.20999908447266,4.906000137329102
2001-04-10,,,1168.3800048828125,116.0199966430664,5.067999839782715
2001-04-11,,,1165.8900146484375,116.12999725341797,5.109000205993652
2001-04-12,,,1183.5,115.54000091552734,5.145999908447266
2001-04-16,,,1179.6800537109375,116.18000030517578,5.275000095367432
2001-04-17,,,1191.81005859375,116.45999908447266,5.188000202178955
2001-04-18,,,1238.1600341796875,116.12999725341797,5.118000030517578
2001-04-19,,,1253.68994140625,115.0199966430664,5.232999801635742
2001-04-20,,,1242.97998046875,114.31999969482422,5.263000011444092
2001-04-23,,,1224.3599853515625,114.7699966430664,5.188000202178955
2001-04-24,,,1209.469970703125,115.19999694824219,5.188000202178955
2001-04-25,,,1228.75,114.9800033569336,5.254000186920166
2001-04-26,,,1234.52001953125,114.45999908447266,5.191999912261963
2001-04-27,,,1253.050048828125,115.62000274658203,5.313000202178955
2001-04-30,,,1249.4599609375,115.8499984741211,5.3379998207092285
2001-05-01,,,1266.43994140625,115.30000305175781,5.288000106811523
2001-05-02,,,1267.4300537109375,115.16000366210938,5.283999919891357
2001-05-03,,,1248.5799560546875,115.37999725341797,5.201000213623047
2001-05-04,,,1266.6099853515625,114.93000030517578,5.184000015258789
2001-05-07,,,1263.510009765625,115.31999969482422,5.204999923706055
2001-05-08,,,1261.199951171875,116.08000183105469,5.2170000076293945
2001-05-09,,,1255.5400390625,116.05000305175781,5.168000221252441
2001-05-10,,,1255.1800537109375,116.37000274658203,5.271999835968018
2001-05-11,,,1245.6700439453125,116.83999633789062,5.484000205993652
2001-05-14,,,1248.9200439453125,117.13999938964844,5.415999889373779
2001-05-15,,,1249.43994140625,116.79000091552734,5.480000019073486
2001-05-16,,,1284.989990234375,116.13999938964844,5.4670000076293945
2001-05-17,,,1288.489990234375,116.12000274658203,5.4670000076293945
2001-05-18,,,1291.9599609375,116.41000366210938,5.390999794006348
2001-05-21,,,1312.8299560546875,116.5199966430664,5.386000156402588
2001-05-22,,,1309.3800048828125,117.69000244140625,5.39900016784668
2001-05-23,,,1289.050048828125,118.29000091552734,5.390999794006348
2001-05-24,,,1293.1700439453125,118.36000061035156,5.488999843597412
2001-05-25,,,1277.8900146484375,118.18000030517578,5.485000133514404
2001-05-29,,,1267.9300537109375,118.22000122070312,5.506999969482422
2001-05-30,,,1248.0799560546875,118.22000122070312,5.502999782562256
2001-05-31,,,1255.8199462890625,119.06999969482422,5.413000106811523
2001-06-01,,,1260.6700439453125,118.88999938964844,5.354000091552734
2001-06-04,,,1267.1099853515625,119.19000244140625,5.323999881744385
2001-06-05,,,1283.5699462890625,118.69999694824219,5.261000156402588
2001-06-06,,,1270.030029296875,119.36000061035156,5.264999866485596
2001-06-07,,,1276.9599609375,119.08999633789062,5.295000076293945
2001-06-08,,,1264.9599609375,119.20999908447266,5.333000183105469
2001-06-11,,,1254.3900146484375,120.05000305175781,5.2870001792907715
2001-06-12,,,1255.8499755859375,119.61000061035156,5.239999771118164
2001-06-13,,,1241.5999755859375,119.02999877929688,5.256999969482422
2001-06-14,,,1219.8699951171875,117.98999786376953,5.215000152587891
2001-06-15,,,1214.3599853515625,118.29000091552734,5.228000164031982
2001-06-18,,,1208.4300537109375,118.36000061035156,5.241000175476074
2001-06-19,,,1212.5799560546875,119.04000091552734,5.228000164031982
2001-06-20,,,1223.1400146484375,119.12999725341797,5.198999881744385
2001-06-21,,,1237.0400390625,118.88999938964844,5.177999973297119
2001-06-22,,,1225.3499755859375,118.91000366210938,5.124000072479248
2001-06-25,,,1218.5999755859375,118.31999969482422,5.131999969482422
2001-06-26,,,1216.760009765625,118.06999969482422,5.223999977111816
2001-06-27,,,1211.0699462890625,118.37999725341797,5.232999801635742
2001-06-28,,,1226.199951171875,120.01000213623047,5.326000213623047
2001-06-29,,,1224.3800048828125,119.43000030517578,5.389999866485596
2001-07-02,,,1236.719970703125,119.66999816894531,5.330999851226807
2001-07-03,,,1234.449951171875,119.5999984741211,5.377999782562256
2001-07-04,,,,119.91000366210938,
2001-07-05,,,1219.239990234375,120.9000015258789,5.4120001792907715
2001-07-06,,,1190.5899658203125,119.9000015258789,5.374000072479248
2001-07-09,,,1198.780029296875,119.88999938964844,5.340000152587891
2001-07-10,,,1181.52001953125,119.12999725341797,5.271999835968018
2001-07-11,,,1180.1800537109375,118.63999938964844,5.284999847412109
2001-07-12,,,1208.1400146484375,119.08999633789062,5.230000019073486
2001-07-13,,,1215.6800537109375,119.33000183105469,5.234000205993652
2001-07-16,,,1202.449951171875,119.30000305175781,5.175000190734863
2001-07-17,,,1214.43994140625,118.9000015258789,5.178999900817871
2001-07-18,,,1207.7099609375,117.37999725341797,5.086999893188477
2001-07-19,,,1215.02001953125,117.33000183105469,5.104000091552734
2001-07-20,,,1210.8499755859375,117.20999908447266,5.111999988555908
2001-07-23,,,1191.030029296875,117.8499984741211,5.107999801635742
2001-07-24,,,1171.6500244140625,117.12000274658203,5.086999893188477
2001-07-25,,,1190.489990234375,116.63999938964844,5.107999801635742
2001-07-26,,,1202.9300537109375,116.73999786376953,5.150000095367432
2001-07-27,,,1205.8199462890625,116.94000244140625,5.0960001945495605
2001-07-30,,,1204.52001953125,117.19999694824219,5.0960001945495605
2001-07-31,,,1211.22998046875,117.18000030517578,5.0370001792907715
2001-08-01,,,1215.9300537109375,116.55999755859375,5.065999984741211
2001-08-02,,,1220.75,116.27999877929688,5.125
2001-08-03,,,1214.3499755859375,116.13999938964844,5.158999919891357
2001-08-06,,,1200.47998046875,116.41999816894531,5.176000118255615
2001-08-07,,,1204.4000244140625,116.83000183105469,5.171999931335449
2001-08-08,,,1183.530029296875,116.54000091552734,5.053999900817871
2001-08-09,,,1183.4300537109375,115.25,5.0279998779296875
2001-08-10,,,1190.1600341796875,115.29000091552734,5.015999794006348
2001-08-13,,,1191.2900390625,115.01000213623047,4.960000038146973
2001-08-14,,,1186.72998046875,114.38999938964844,4.9679999351501465
2001-08-15,,,1178.02001953125,113.19000244140625,4.992000102996826
2001-08-16,,,1181.6600341796875,113.08000183105469,4.935999870300293
2001-08-17,,,1161.969970703125,112.98999786376953,4.841000080108643
2001-08-20,,,1171.4100341796875,113.4000015258789,4.895999908447266
2001-08-21,,,1157.260009765625,113.29000091552734,4.875999927520752
2001-08-22,,,1165.31005859375,113.2699966430664,4.895999908447266
